8901|Greenwich,0.0
8902|Lisbon,-9.0754862
8903|Paris,2.5969213
8904|Bogota,-74.04513
8905|Madrid,-3.411455
8906|Rome,12.27084
8907|Bern,7.26225
8908|Jakarta,106.482779
8909|Ferro,-17.4
8910|Brussels,4.220471
8911|Stockholm,18.03298
8912|Athens,23.4258815
8913|Oslo,10.43225
8914|Paris RGS,2.201395
